Perimeter;MajorAxisLength;MinorAxisLength;EquivDiameter;Extent;Class
664,515;248,486638;161,9863719;200,3977257;0,81289142;DERMASON
879,739;332,0462682;213,2773951;265,6536246;0,814911197;SIRA
769,443;286,1550205;191,3969976;233,803322;0,728851541;SIRA
691,826;258,8379709;165,2207601;206,4533046;0,721154675;DERMASON
758,764;290,7228801;182,0379882;229,6244674;0,788094468;DERMASON
819,584;301,500289;199,3082869;244,6840205;0,70651341;SIRA
837,673;317,9881847;194,045452;247,691436;0,686298248;SIRA
573,554;210,0222974;148,0295135;176,0343831;0,755510027;DERMASON
732,558;257,9461696;202,1525866;228,2173017;0,774910965;SEKER
712,542;265,2183788;179,1313551;217,7391735;0,797942784;DERMASON
793,623;293,129288;193,8612596;238,0799825;0,760367562;SIRA
901,703;344,4109267;213,7818121;270,8509606;0,819004975;CALI
981,885;354,7442044;248,5069938;296,0829092;0,77400063;BARBUNYA
599,1;227,0648223;142,7169297;179,7207299;0,766914566;DERMASON
739,826;278,5566919;169,9361415;216,9072328;0,677148616;SIRA
684,169;231,4932948;197,9525237;213,9967446;0,78621549;SEKER
710,338;265,2768443;179,71006;218,1218514;0,726193252;DERMASON
725,576;271,5210907;177,126914;219,030575;0,743527508;SIRA
751,252;279,7037376;181,1192238;224,5672992;0,787388426;DERMASON
1052,841;401,4808103;234,2697239;304,9234621;0,749720234;CALI
652,419;222,6986563;184,5129929;202,6752432;0,781313572;SEKER
695,113;255,3819574;178,9410582;213,633498;0,721169322;DERMASON
681,395;237,6383411;170,2652748;200,7500388;0,790430526;DERMASON
585,495;219,2763506;145,7923911;178,526559;0,770689655;DERMASON
732,027;265,6428981;187,6631411;223,0683183;0,740170455;DERMASON
1048,268;431,3049813;203,1637487;295,1159172;0,784996213;HOROZ
733,92;266,1868579;179,6784402;218,3231449;0,714359317;SIRA
720,254;259,5277049;191,4601745;222,6855643;0,737632576;DERMASON
894,486;310,0875693;201,7558508;249,5606386;0,708656284;BARBUNYA
749,182;284,2051761;181,727867;226,8406995;0,749351035;SIRA
542,194;202,0161551;138,0740299;166,8971585;0,747165301;DERMASON
1591,411;572,6616553;388,984863;469,4762519;0,761168566;BOMBAY
961,806;387,1179249;177,923686;261,8860846;0,605167959;HOROZ
919,291;380,3470162;179,9586102;260,7215235;0,590601354;HOROZ
845,105;322,776958;196,4548056;251,567827;0,749110803;SIRA
1122,182;430,6441622;256,0528764;329,3804311;0,751640733;CALI
616,807;232,9078308;150,9626635;187,3245362;0,797038579;DERMASON
899,204;358,7929793;193,0317977;260,3134299;0,677629234;HOROZ
708,896;244,4526398;192,9153156;216,9952646;0,760023839;SEKER
688,658;231,1126201;193,5514908;211,419837;0,787430186;SEKER
711,351;261,3986642;185,4276561;219,8515854;0,808786245;DERMASON
626,434;234,3922922;149,6996445;186,5480722;0,719869364;DERMASON
760,4;286,7542768;180,6244549;227,48527;0,78790346;SIRA
672,026;253,0593984;165,6822772;204,5480987;0,806404908;DERMASON
698,107;255,2130666;181,1455116;214,6650545;0,71202046;DERMASON
687,144;260,1653166;165,5826681;207,0106842;0,765941468;DERMASON
633,884;245,3370486;151,0082188;192,1792379;0,812521008;DERMASON
626,823;225,2640971;150,7048508;184,0019368;0,690639447;DERMASON
667,636;242,2560197;171,5790356;203,3244077;0,745026502;DERMASON
922,876;356,1840294;203,0456968;268,5139395;0,792185445;CALI
744,211;257,1975541;207,0124766;230,6424683;0,763077148;SEKER
673,783;254,4846024;166,184831;205,4951648;0,72087463;DERMASON
1622,171;621,6169728;380,3633655;485,250274;0,749362821;BOMBAY
651,016;239,356224;163,1079262;197,2082703;0,705736928;DERMASON
1044,679;404,7696557;232,095506;304,4826173;0,736097211;CALI
690,446;256,1448565;178,5336466;213,7169207;0,794793398;DERMASON
984,916;398,5848358;205,3904898;285,234524;0,82835105;HOROZ
655,376;259,9400776;145,6887526;194,3663822;0,65438225;DERMASON
1103,644;383,6814688;221,5038384;290,8439713;0,668380282;BARBUNYA
807,419;305,7739409;194,4013667;243,4502569;0,746935173;SIRA
1006,449;352,1086291;230,0762332;283,789043;0,783920781;BARBUNYA
792,227;293,8008553;189,3641639;235,1770664;0,71419881;SIRA
776,332;267,1302742;218,329889;241,3122678;0,753385168;SEKER
708,709;266,3794179;174,4065031;215,1183192;0,693712781;DERMASON
1506,752;555,7075541;359,7475096;446,1637481;0,746377746;BOMBAY
1024,836;398,4616319;227,0425318;299,284361;0,828414979;CALI
701,909;243,5396831;199,7537433;220,4212961;0,784486658;SEKER
1095,466;419,1968833;250,7517088;321,9521053;0,794505441;CALI
1044,026;402,4850746;238,3807241;308,1239684;0,79853927;CALI
649,051;241,220188;160,4852418;196,4352251;0,762530193;DERMASON
1002,041;384,8935977;228,0712058;295,2194439;0,720233586;BARBUNYA
787,612;293,7839602;192,2025882;237,0616946;0,711995096;SIRA
679,982;251,691287;170,9740416;206,9799289;0,770677294;DERMASON
1746,64;679,0974408;386,4526105;511,4881902;0,773850951;BOMBAY
565,792;206,2606833;149,7801556;175,578119;0,728136653;DERMASON
1081,377;386,603796;213,3609796;286,6305198;0,815030946;HOROZ
906,338;368,4880379;179,682191;256,44263;0,668046304;HOROZ
891,23;362,996293;179,3645007;254,9038259;0,682830229;HOROZ
1581,568;591,8558128;366,3766662;464,0986615;0,683992399;BOMBAY
720,028;269,5896077;177,5109275;218,5475578;0,780545152;DERMASON
725,947;267,0618;184,7522549;221,8893868;0,800849125;DERMASON
863,612;350,3032667;178,1564079;248,8402274;0,747693869;HOROZ
810,566;307,2748202;194,372553;243,3848734;0,801944358;SIRA
688,123;235,7260542;197,8406551;215,8539504;0,763138138;SEKER
741,757;262,2280897;205,7696826;232,0925363;0,753329772;SEKER
607,039;226,7670759;154,085711;186,7254447;0,801545486;DERMASON
646,974;249,6961611;146,6078322;191,1762044;0,78172658;DERMASON
662,788;247,9392605;167,097536;203,1113844;0,805554174;DERMASON
636,15;244,112625;153,8392834;193,5490994;0,809542153;DERMASON
772,273;266,0924017;218,0103624;240,6359517;0,752527509;SEKER
760,847;277,6404163;189,5890388;229,0470742;0,745153356;SIRA
626,054;229,7488822;163,585807;193,6806223;0,779603609;DERMASON
963,789;349,1235041;229,698731;282,4331027;0,746010955;BARBUNYA
952,747;387,9817359;190,7784606;270,7545753;0,613496148;HOROZ
809,906;291,5589226;203,7821187;243,350867;0,745966319;SIRA
705,532;264,8164878;172,8495435;213,7050052;0,70792216;HOROZ
1030,876;375,3199022;226,1009494;290,9446419;0,701519468;BARBUNYA
937,54;354,1882333;224,6542455;281,2540247;0,735817325;CALI
688,79;257,4700904;173,3855193;210,9465545;0,78591828;DERMASON
625,63;230,4919621;159,7314893;191,5055922;0,788135825;DERMASON
707,667;261,0194762;180,5624243;216,6840591;0,716136174;DERMASON
705,488;261,8104952;176,0212238;214,4989142;0,797264203;DERMASON
868,685;352,6432965;177,5916364;249,7544365;0,652456484;HOROZ
905,454;371,1786906;171,1045243;251,4716455;0,655211535;HOROZ
1052,973;389,8557707;228,6714658;298,3106741;0,684269784;BARBUNYA
616,4;234,6479878;147,6407162;185,8951169;0,817376901;DERMASON
906,221;275,3211301;212,1319136;241,3597499;0,77911927;SEKER
647,757;247,5794653;156,0983507;196,4611503;0,701080043;DERMASON
950,102;379,6658949;189,1344091;266,746544;0,597229941;HOROZ
1063,993;415,282545;245,7565646;318,5168758;0,763271836;CALI
686,971;230,1693895;197,1409408;212,9290655;0,789329018;SEKER
539,466;197,2521197;139,4166267;165,6758827;0,728926458;DERMASON
919,908;377,754574;176,7768065;257,522727;0,706001952;HOROZ
1111,998;435,5297904;250,374737;328,9239788;0,808665943;CALI
685,637;257,1406407;163,631746;204,8684172;0,794389821;DERMASON
857,171;326,9227994;200,417051;255,5149783;0,747641613;SIRA
949,025;380,1034973;196,0077084;272,1616868;0,818918919;HOROZ
867,448;304,0723235;206,8129106;250,5637019;0,778456632;BARBUNYA
700,162;249,4697994;182,9150412;213,3024657;0,766495066;SEKER
693,68;246,9912937;190,7746497;216,9541875;0,777782453;SEKER
781,732;291,8434766;189,326388;234,8330283;0,700478717;SIRA
617,157;226,9768014;157,9079786;189,1777395;0,713473449;DERMASON
726,952;274,354331;178,9459394;221,3090725;0,712800652;DERMASON
717,637;263,6003887;185,7124368;220,9578474;0,77848384;DERMASON
740,571;250,5138387;204,0125498;225,9887417;0,760311623;SEKER
928,665;385,0306528;184,5813416;265,656021;0,818802257;HOROZ
1031,093;401,4494944;231,0052885;302,9986974;0,724799968;CALI
945,068;391,5043642;183,1808742;266,9660217;0,664230112;HOROZ
1105,638;449,1585197;234,3010258;323,3451178;0,804623043;CALI
805,804;301,7046545;195,8275473;242,6330085;0,772548037;SIRA
800,592;305,9610158;188,086067;239,5169183;0,682681818;SIRA
653,729;219,9055494;190,1123396;204,3550436;0,746177996;SEKER
984,126;395,8998237;200,8502472;278,6456902;0,682893234;HOROZ
840,161;315,7985074;198,3415097;249,7136494;0,716008772;SIRA
742,829;280,2756751;180,6504477;224,7118313;0,736499034;DERMASON
681,995;250,9960881;176,1933881;210,1664889;0,769065354;DERMASON
1034,797;369,5409241;236,6784967;295,5513474;0,709337552;BARBUNYA
1100,953;426,4000824;246,6120652;322,7539207;0,694642554;CALI
1183,792;456,7018734;268,2737271;346,3186663;0,761682205;CALI
601,294;227,3244076;144,1781008;180,7063214;0,69233884;DERMASON
957,55;400,3703342;182,9316715;269,6684568;0,57023762;HOROZ
592,165;214,7993943;157,9960776;184,1195342;0,733774287;DERMASON
574,473;205,4197059;156,4538279;179,2063644;0,775972927;DERMASON
706,366;265,3346238;167,846769;210,7291522;0,707803146;DERMASON
745,977;280,4183338;184,5284088;227,2696826;0,80759277;SIRA
960,283;388,4974922;193,4136119;273,3334045;0,629052316;HOROZ
1097,037;396,4838122;259,699313;319,9328058;0,741744402;BARBUNYA
679,264;255,5729179;169,8933816;208,1637851;0,75439452;DERMASON
620,445;223,5549278;164,5262473;191,5255369;0,803491745;DERMASON
1031,662;363,8119865;236,7499879;293,2787483;0,730716395;BARBUNYA
1000,764;348,1530579;241,1968376;288,6953193;0,713488473;BARBUNYA
654,766;239,8804066;159,8485048;195,2063347;0,777350649;DERMASON
815,245;335,1982429;160,9369384;231,6779796;0,834045584;HOROZ
646,635;246,1159663;148,9879431;191,279407;0,800245064;DERMASON
1082,347;407,9429151;236,0992561;309,4681439;0,820798778;BARBUNYA
863,893;338,2378072;187,6962325;250,9724293;0,826179899;HOROZ
763,613;287,775881;173,8357058;222,9084414;0,669382504;SIRA
787,717;288,0984807;198,2078912;238,1682073;0,765375893;SIRA
1041,775;406,8583193;225,0964452;300,1997585;0,746506354;CALI
650,151;237,7554858;170,5602217;201,1270583;0,811333282;DERMASON
697,563;253,5231179;179,0336483;212,9470037;0,788989809;DERMASON
667,611;256,1094577;158,2723142;200,9243794;0,714282496;DERMASON
687,923;235,063906;192,994447;212,8692607;0,779998685;SEKER
671,458;252,0921978;164,3419371;202,923237;0,700871186;DERMASON
759,674;284,925087;187,9266446;231,2296439;0,769102564;SIRA
641,595;226,5666379;167,6910498;194,4875327;0,710887772;DERMASON
1070,054;361,963668;243,2780493;295,2776618;0,686806078;BARBUNYA
619,788;229,7733638;155,3576694;188,820692;0,714482547;DERMASON
927,333;385,3302876;180,8988232;263,1761478;0,608315441;HOROZ
776,646;290,0912895;185,3604519;231,1828349;0,6996;SIRA
600,178;218,0748991;153,3052494;182,591833;0,710660587;DERMASON
786,321;286,3610421;196,9992376;236,7042589;0,705208333;SIRA
647,597;234,1149917;170,5548881;197,6919013;0,765232349;DERMASON
647,564;241,4743515;163,1920414;198,1839889;0,741093093;DERMASON
919,804;374,4025122;181,0813373;259,6841529;0,824470735;HOROZ
618,057;229,5162811;154,3491449;187,8844495;0,743496916;DERMASON
623,664;237,3339977;150,7049282;188,9487678;0,752145923;DERMASON
1155,357;452,2914051;254,9645328;337,7455807;0,795772083;CALI
1094,249;427,8073315;247,0302714;323,140292;0,811861487;CALI
1080,753;433,656758;230,140815;315,1472314;0,746528343;CALI
681,475;251,5077962;169,7970815;206,4070454;0,703538614;DERMASON
635,077;231,3592631;165,9779656;195,8607522;0,775521236;DERMASON
765,591;266,0595312;210,6660139;236,5482155;0,749322239;SEKER
680,142;251,939614;169,003413;206,135449;0,705769149;DERMASON
953,599;376,4633587;200,4914571;272,9954767;0,796064084;HOROZ
586,152;212,7174707;153,8165733;180,6217508;0,721733987;DERMASON
685,657;228,037132;198,2331243;212,4141938;0,781549116;SEKER
950,577;390,5011817;188,9061169;271,0295354;0,671379696;HOROZ
1061,6;402,9536876;232,4006331;305,3344821;0,696053082;BARBUNYA
938,168;384,276326;183,7589375;264,7221776;0,588023504;HOROZ
807,043;300,7365093;190,7734858;238,9341221;0,824379482;SIRA
674,773;243,0825677;176,6233701;207,0106842;0,774935531;DERMASON
639,176;238,5018214;155,2258911;192,2785913;0,795447074;DERMASON
978,069;379,9616253;210,0652357;281,5526488;0,818618105;HOROZ
796,917;301,8024792;192,9652767;240,9082915;0,728554304;SIRA
854,752;284,1537887;215,1572513;247,0609313;0,760107817;BARBUNYA
833,628;327,7793514;185,2744074;244,8842774;0,693754603;SIRA
783,344;267,2120104;217,5853339;240,5856806;0,770338739;SEKER
654,642;245,7888293;163,0658133;199,7549852;0,813155163;DERMASON
615,128;226,218922;158,5212718;189,1878348;0,787422969;DERMASON
705,116;232,2710332;204,4789927;217,774256;0,781371932;SEKER
759,287;293,5679686;180,4485309;229,7907535;0,794482759;DERMASON
654,369;246,9602547;158,0526369;196,6295807;0,767787611;DERMASON
1049,888;404,9169924;236,8822831;308,2417145;0,771536394;CALI
792,003;279,620142;214,5121886;244,7412535;0,779829593;SEKER
802,357;298,0036989;194,0043539;240,1963853;0,733362465;SIRA
750,526;278,1242637;184,4035791;226,2505749;0,779086892;DERMASON
683,722;255,9969811;166,8002313;206,4286344;0,706075949;DERMASON
1542,564;576,8799274;376,7857755;464,2975203;0,750827058;BOMBAY
716,648;262,6860862;183,0398951;219,1003208;0,728560386;DERMASON
711,096;248,509143;192,0870765;218,3289767;0,791835871;SEKER
862,249;351,2467639;173,1841849;245,8546337;0,600088484;HOROZ
668,564;234,754845;184,2937385;207,8975459;0,761530869;SEKER
681,258;252,9275604;171,4126012;208,10567;0,747396177;DERMASON
785,279;293,6510727;193,0746937;237,6062176;0,745126706;SIRA
792,215;293,2392508;197,751054;240,278534;0,792727273;SIRA
689,381;253,0490617;179,026992;212,5849581;0,72020778;DERMASON
1003,736;389,0970586;225,409806;294,0483366;0,710560735;CALI
790,381;299,8963375;188,1332176;236,7929962;0,780400496;SIRA
1621,151;583,4342733;410,5504252;487,3226515;0,833016239;BOMBAY
824,548;307,1882634;199,4703632;247,027431;0,702711024;SIRA
659,046;245,8627431;166,3406365;201,9483495;0,737497698;DERMASON
1094,035;425,6211603;244,0051867;321,1165692;0,761356372;CALI
825,418;307,6195513;200,3317527;247,7736692;0,696274368;SIRA
592,212;230,7850454;135,1245894;176,3451237;0,736727799;DERMASON
639,615;239,8071356;159,4309789;195,3432598;0,765321757;DERMASON
735,508;271,4475381;181,487496;221,6482525;0,782466742;DERMASON
1133,189;356,8890706;267,7683827;307,9586348;0,773575108;BARBUNYA
742,133;258,2243287;205,7682959;230,2695395;0,788955196;SEKER
1001,82;362,6544311;224,4814357;284,9688021;0,793638943;BARBUNYA
835,903;303,0129595;207,0413164;249,7085506;0,687581608;SIRA
821,031;314,5426793;192,9740847;246,0565252;0,741316413;SIRA
672,575;240,3770452;178,6807736;206,7953012;0,73419022;SIRA
856,122;344,9607446;177,8505249;247,0351622;0,70969557;HOROZ
629,906;230,0918331;161,1475773;192,3778933;0,768155391;DERMASON
1063,4;414,8326379;224,714311;302,9377604;0,759184748;CALI
687,914;237,7041795;192,1767591;213,6036963;0,790885014;SEKER
1112,116;432,5148527;254,7971707;331,0384485;0,774085333;CALI
684,781;253,5804923;170,9913232;208,0261177;0,763775281;DERMASON
1601,037;610,4912665;369,668142;474,1475576;0,802714965;BOMBAY
676,973;232,6213057;193,387722;211,9671603;0,794953818;SEKER
821,571;309,2877169;190,456676;241,8024672;0,665232508;SIRA
750,179;280,4955457;185,4079924;227,7817189;0,799521268;SIRA
857,648;328,4885251;200,838672;255,7739648;0,806077625;SIRA
712,467;250,5396277;190,9180435;218,5446449;0,790991903;SEKER
612,837;226,7563517;155,6768156;187,5690675;0,775831087;DERMASON
735,759;257,9670166;206,2186993;230,5182257;0,773988354;SEKER
819,442;319,7624555;186,820417;243,4947076;0,648913043;SIRA
703,811;265,0751975;170,5240572;212,4591451;0,711202054;DERMASON
792,142;286,39521;196,9419627;237,1583514;0,768577642;SIRA
662,962;243,6557298;170,6875719;203,415188;0,773946178;DERMASON
732,691;249,2940001;208,5599159;227,7425874;0,760141818;SEKER
715,828;265,4873786;178,4071265;217,3294599;0,779098584;DERMASON
598,413;216,9675185;154,3929623;182,7834939;0,802937576;DERMASON
752,941;293,0184093;167,6879488;220,9030982;0,740370127;SIRA
772,889;287,0127137;193,0071437;234,7082916;0,776489591;SIRA
843,947;350,6837627;161,736346;237,6972966;0,593844095;HOROZ
1010,746;366,5115647;230,5989031;290,5461324;0,699090037;BARBUNYA
734,382;276,3658087;175,144446;219,6053147;0,812601905;SIRA
888,483;356,1336787;193,1511112;261,6647789;0,643819216;HOROZ
713,931;255,1594978;189,9623637;219,8371065;0,786429089;SEKER
885,299;365,9343485;177,4422464;254,2336175;0,603966639;HOROZ
888,061;366,925107;172,0697128;250,8810947;0,595877531;HOROZ
661,676;241,9665261;167,461571;201,0479112;0,723209404;DERMASON
628,216;234,7564055;158,7917162;192,6325344;0,696924769;DERMASON
657,852;250,7045799;158,8731626;199,3562117;0,801283532;DERMASON
669,076;224,8894003;190,753366;206,9307109;0,762884493;SEKER
1061,856;374,3445949;237,9838502;297,4921974;0,708986128;BARBUNYA
1071,953;377,9944357;247,9504439;305,9114795;0,743766444;BARBUNYA
718,837;245,4560643;205,1241486;224,3403948;0,7705864;SEKER
1051,122;402,1386896;245,5171478;312,9335391;0,770723104;CALI
724,276;276,3757975;172,7166375;217,6397426;0,685953461;SIRA
1713,493;665,4332105;388,2992918;507,0755694;0,818307434;BOMBAY
908,405;376,9980888;174,9337367;255,868529;0,722430629;HOROZ
882,834;326,2241745;215,1626174;263,4131019;0,731136632;SIRA
805,812;306,8444334;188,6944597;239,607271;0,760451977;SIRA
668,231;209,6932927;200,2495993;204,8155836;0,765319396;SEKER
979,26;377,9745192;216,816579;285,3751001;0,81929038;CALI
752,754;264,6411297;205,9284116;233,3427005;0,772303691;SEKER
904,977;371,8485703;178,9904525;257,6833629;0,811676083;HOROZ
778,258;292,0013691;182,6032013;230,4325975;0,72747571;SIRA
1194,897;470,8680745;261,5597391;349,4187837;0,744873229;CALI
1141,779;454,6947719;240,9082975;328,8155751;0,728844982;CALI
761,674;286,9061273;183,1818893;228,9164038;0,771770927;SIRA
1044,101;432,9446492;195,7116085;290,7629718;0,582947043;HOROZ
593,522;223,7580605;146,1151222;180,3254412;0,693090534;DERMASON
790,564;284,7055874;210,22939;244,5617051;0,778401935;SEKER
782,548;284,9916315;199,4825854;238,1093944;0,764997938;SIRA
663,164;253,7896426;160,8282722;201,7622728;0,740915832;DERMASON
607,531;229,8754823;139,8878933;178,8934766;0,671879177;DERMASON
748,297;258,4125732;212,1419002;233,9802426;0,77941523;SEKER
763,857;286,1000097;187,6363842;230,8273277;0,796660829;SIRA
640,099;232,118192;166,745123;196,5065111;0,742750784;DERMASON
807,111;309,799576;189,3141233;241,755072;0,75;SIRA
968,736;393,721344;192,5798469;274,8037675;0,653089764;HOROZ
606,522;221,9458454;157,0984866;186,3227024;0,720788834;DERMASON
707,646;263,1023517;179,1557288;216,9453843;0,775419018;DERMASON
709,93;266,6777218;175,1535007;215,7388967;0,7474543;DERMASON
726,555;273,8397781;174,3442845;217,9554253;0,73070897;DERMASON
681,257;255,9395111;167,841527;206,7706717;0,749849266;DERMASON
1028,492;404,3096895;216,1529048;295,1094456;0,767676768;CALI
782,4;282,3577239;197,0964384;235,680027;0,766925092;SEKER
949,365;371,1457281;194,1292488;268,0630899;0,760657726;HOROZ
939,509;386,6178902;183,0291556;265,2939168;0,673059127;HOROZ
1009,473;386,6385507;227,7943899;295,6482619;0,736019384;CALI
945,639;378,0463661;196,9372169;272,2692652;0,685577693;HOROZ
703,393;266,6984048;169,298846;212,1682919;0,678078251;DERMASON
1545,501;568,8688779;387,3404908;468,459491;0,757455504;BOMBAY
872,576;334,7523066;205,1044147;261,1167892;0,789543524;SIRA
1093,858;430,8463441;239,1631131;319,6700371;0,676400688;CALI
899,793;353,5776383;198,3140946;263,8574204;0,756607168;CALI
861,858;331,8370259;201,4842406;257,8290841;0,818903319;SIRA
744,664;259,0496348;206,0168242;230,6921466;0,778883423;SEKER
1050,385;408,9874325;226,7708442;304,3320406;0,752415234;CALI
736,811;273,8742968;183,019214;223,3164716;0,710595065;DERMASON
602,169;230,7090129;143,4895673;181,6900704;0,791736648;DERMASON
837,19;306,6681918;205,8133773;250,6805492;0,726054401;SIRA
1056,074;414,720541;235,0172394;311,3386043;0,814817193;CALI
711,884;248,3846;197,7766784;221,4356071;0,764289116;SEKER
621,3;229,3542841;161,7145945;192,3348687;0,757344316;DERMASON
703,892;246,0599293;194,4318532;218,6494876;0,782739212;SEKER
1141,172;407,5545701;258,7221266;323,1127094;0,822874748;BARBUNYA
1009,017;381,7257559;229,9273035;294,005033;0,761019191;CALI
738,726;276,1258064;185,5911693;226,0338099;0,75409682;DERMASON
1090,744;420,5249115;243,2464944;316,8375379;0,754557896;CALI
681,518;263,1933205;160,1062358;204,7160952;0,836042672;DERMASON
1795,577;710,8683797;394,6904946;526,9385735;0,805374903;BOMBAY
737,864;281,7473468;168,8338586;217,8619374;0,773434582;DERMASON
914,105;378,932703;177,706341;257,7080672;0,582993372;HOROZ
1128,166;436,5462293;261,1475299;336,7072847;0,8158512;CALI
758,261;253,7693106;219,365532;235,8582391;0,770945088;SEKER
653,302;240,1790589;164,6271925;198,6812664;0,794296987;DERMASON
1006,165;380,9752924;226,8285116;293,0485639;0,725809229;BARBUNYA
675,467;223,8000145;198,8687463;210,7351942;0,792362389;SEKER
1118,031;433,6838381;242,0949338;322,4105297;0,673739024;CALI
891,79;360,178529;182,8437729;255,9531096;0,708875234;HOROZ
634,725;231,4203017;165,4694413;195,4963719;0,728285132;DERMASON
803,168;309,2182633;185,214073;238,7262072;0,705837828;SIRA
